-0.1086,537.174,555.437,-6.998,546.869,32.9579,18.5444,528.08
0.2726,541.374,556.58,-4.6887,548.524,42.6978,22.3416,542.58
0.0382,542.404,557.697,-4.7034,550.405,35.8913,24.1512,536.97
0.0562,544.856,558.781,-3.8727,552.542,37.0721,25.8605,538.59
0.0478,546.634,559.955,-3.4041,554.086,37.8282,25.7196,539.65
0.3491,547.882,561.27,-2.9673,555.38,45.4933,25.5145,549.08
0.2836,546.818,562.233,-4.2053,556.787,43.9844,26.5456,547.73
0.3155,546.712,563.145,-4.8594,558.317,45.2775,30.7106,549.23
0.2344,545.768,563.936,-6.8007,559.979,43.4773,37.0331,547.48
0.1679,545.6,564.619,-8.0546,561.786,41.8637,46.9318,545.89
0.0743,547.46,565.399,-7.66,563.75,39.7232,57.7085,543.76
0.158,549.996,566.346,-6.2246,565.884,42.0447,66.2216,547.2
0.0836,552.206,567.27,-4.7646,567.293,39.4763,71.6412,544.51
0.2066,555.562,568.22,-2.3707,568.24,40.8059,74.1382,546.64
0.5232,557.88,569.319,-0.2687,568.56,46.6646,73.1635,555.19
0.5833,557.206,570.171,-0.5233,553,47.5922,70.2471,556.44
0.6405,556.256,570.905,-1.2874,551.271,48.8991,67.5981,558.25
0.7231,555.796,571.531,-0.71,549.35,51.0872,65.5471,561.29
0.6743,556.376,572.077,1.4207,549.004,48.9522,64.1564,558.23
0.5486,557.484,572.56,4.252,546.831,44.216,62.8497,551.82
0.5418,560.694,573.13,9.3854,544.417,44.1184,61.0263,551.69
0.6063,562.41,573.756,12.086,541.734,46.6003,58.1649,555.95
0.7127,562.91,574.4,13.6007,538.753,51.838,55.0313,564.19
0.6888,561.86,574.927,13.584,535.442,51.5804,51.129,563.77
0.713,559.082,575.503,12.074,531.762,54.2084,46.5677,567.87
0.5779,555.288,575.994,9.1254,528.874,49.8066,41.9846,560.27
0.5359,553.964,576.696,7.0986,525.735,48.7102,36.9926,558.45
0.5272,550.812,577.47,2.2607,523.601,48.9777,31.0523,558.94
0.3969,546.63,578.145,-2.932,522.194,43.6673,25.4791,549.88
0.3674,543.13,578.821,-8.9587,520.729,43.0721,20.4576,548.9
0.4032,537.944,579.536,-16.6346,519.204,45.2224,15.7861,553.65
0.2655,534.598,580.155,-21.796,518.56,38.6616,12.3558,542.69
0.1917,534.206,580.743,-24.6507,547.019,35.6172,9.9734,538.03
0.0953,536.338,581.528,-25.8773,554.134,31.8066,9.2386,532.38
-0.0656,538.812,582.439,-27.0986,563.028,24.9356,8.9097,522.97
0.0002,545.256,583.416,-24.9833,571.38,28.9511,10.9829,536.92
-0.0371,552.034,584.167,-21.4273,579.547,30.1838,14.7858,540.73
-0.0257,560.636,584.815,-16.6713,585.251,32.9016,19.3713,548.69
-0.2046,565.718,585.487,-14.422,590.793,30.0049,21.5485,544.75
-0.2192,574.324,586.064,-9.3174,594.766,33.5708,25.604,555.19
-0.0174,580.536,586.551,-6.4526,597.124,40.21,27.7027,570.81
0.3315,582.55,587.044,-6.2027,599.687,47.4183,28.2523,583.74
-0.0242,581.728,587.248,-7.6613,601.32,39.968,28.5777,574.1
0.4142,584.59,587.746,-5.778,602.451,49.1435,32.893,587.78
0.3377,584.596,587.952,-5.3627,603.628,47.9014,35.9953,586.25
0.1222,584.926,588.287,-4.9426,604.855,43.3956,40.6553,580.88
0.0251,585.8,588.774,-4.7507,605.4,42.3173,47.7983,579.63
0.3323,589.558,589.252,-1.912,580.78,48.3211,56.5571,588.41
0.3057,590.112,589.453,-1.5953,580.278,47.8516,62.1188,587.81
0.3308,592.004,589.799,-0.6246,579.765,47.9123,67.079,587.9
0.2565,595.504,589.657,2.2167,579.242,46.0432,68.5504,585.25
0.7559,597.908,589.765,4.0947,578.708,55.1808,64.6426,598.42
0.5055,596.882,589.658,3.662,578.163,50.1285,57.814,591.18
0.7388,596.402,589.719,3.3521,577.607,54.9684,51.6421,597.27
1.0704,593.276,589.507,1.22,577.04,62.4417,46.531,605.4
0.8256,589.176,589,-1.208,597.966,57.0151,46.667,597.27
0.6516,587.944,588.721,-1.4886,599.302,53.9933,52.5348,593.29
0.4353,587.97,588.424,-1.118,600.723,50.3185,60.678,588.78
0.1065,588.608,588.463,-0.5994,602.234,43.7085,69.0361,581.64
0.2412,592.606,588.712,2.672,603.023,46.3214,76.6962,584.9
0.5278,595.182,588.834,4.7467,603.37,51.7987,79.4272,591.11
0.645,595.588,588.841,4.866,585.648,54.0044,77.1123,593.42
0.6054,594.808,588.666,3.84,583.679,52.8337,72.2294,591.97
0.9596,594.14,588.541,3.1234,581.491,62.7068,66.7834,601.63
0.8851,590.286,588.204,0.464,580.017,59.9361,61.3754,597.78
0.7518,586.794,587.967,-2.1526,578.875,56.3029,58.834,593.14
0.654,584.766,587.555,-3.6087,578.087,53.2303,59.8035,589.52
0.6448,584.486,587.25,-2.7286,577.266,52.4672,62.7366,588.63
0.4524,584.874,586.808,-1.582,576.41,46.7881,66.1137,582.36
0.4042,586.91,586.46,0.7487,575.519,44.7954,68.7594,580.32
0.4892,589.33,586.067,3.736,574.59,46.9397,68.9522,583
0.6229,591.812,585.419,6.7853,573.623,51.2958,66.5418,588.12
0.6818,593.61,584.703,9.582,572.616,53.5019,62.4052,590.57
0.7143,594.036,584.099,10.5613,571.567,55.2769,55.6306,592.54
0.6968,592.27,583.436,10.058,570.473,55.1929,47.8993,592.42
0.7443,590.716,582.938,9.362,569.335,57.7029,41.0313,595.41
0.757,588.546,582.396,7.19,568.149,59.1225,34.2355,597.11
0.6422,583.548,581.868,2.4027,567.6,56.5475,27.5239,592.7
0.4373,580.458,581.334,-1.1086,591.112,50.6648,23.1001,583.71
0.438,579.304,580.959,-3.2206,592.613,51.3396,20.48,584.65
0.4405,576.736,580.341,-7.0126,594.209,51.2819,17.7581,584.56
0.1796,574.722,579.74,-10.402,595.908,42.5377,16.6552,572.12
0.2531,574.926,579.584,-12.2946,597.715,45.677,18.3877,577.25
0.244,575.93,579.472,-12.7034,599.637,46.102,22.3347,577.94
0.0903,575.062,579.325,-15.3826,601.682,41.6216,27.6552,571.81
0.1227,576.61,579.298,-14.4354,603.857,43.0752,36.1125,574.49
0.0596,580.8,579.305,-11.3207,605.255,42.1299,46.7728,573.14
0.2695,584.962,579.119,-8.4867,606.711,47.0354,56.6448,582.27
0.0246,588.312,578.582,-5.936,608.228,40.9751,65.5508,573.6
0.1162,593.208,578.104,-1.91,608.85,44.1978,73.0907,579.55
0.5685,597.9,577.321,2.7493,592.4,54.9069,79.2035,595.44
0.5283,599.85,576.189,5.5047,591.375,53.935,81.7675,593.95
0.6961,601.774,574.876,8.4653,589.434,57.8762,83.0999,599.02
0.688,601.658,573.479,8.9,587.276,57.3395,83.6507,598.08
0.8581,603.064,572.205,10.572,584.879,61.1326,84.5443,603.01
0.9728,598.626,570.976,6.936,582.216,62.8395,83.7802,605.19
0.9645,595.712,569.641,4.9353,579.256,62.1095,84.308,603.57
0.8569,593.61,568.102,4.0933,576.87,59.7865,84.5419,598.44
1.0651,592.774,566.536,4.1073,576.478,64.5654,83.2339,605.11
0.4154,589.082,564.794,1.7714,575.168,51.4396,80.9789,580.82
0.7009,588.926,563.629,1.2747,573.774,59.7285,80.0667,590.62
0.7598,587.474,562.523,1.028,572.879,62.0397,79.8564,593.06
0.7991,584.542,561.339,-0.6526,572.43,63.1558,80.9311,594.26
0.6849,583.842,560.225,0.4966,594.249,58.7903,84.1871,586.65
0.5827,585.33,559.189,3.4287,595.158,54.436,87.7644,580.04
0.6553,587.518,558.315,6.9087,595.59,57.2576,90.1595,583.36
0.5779,589.144,557.107,10.7177,595.59,53.946,91.669,578.4
0.8152,590.398,556.002,13.7117,574.658,65.7303,91.4257,590.76
0.9152,589.384,554.875,14.725,570.934,69.5301,90.2423,594.09
0.9117,587.52,553.743,15.173,567.154,67.9219,87.9223,590.98
0.9742,586.51,552.834,15.7283,563.541,68.4722,84.8291,591.49
0.8936,582.72,551.792,13.4843,560.646,64.9455,79.8108,584.67
0.9715,580.644,550.965,12.3376,557.429,65.9704,74.1843,585.69
1.0115,576.81,550.529,9.8143,553.854,65.5146,67.0244,584.77
1.1286,572.854,549.808,7.181,550.948,66.5583,61.1687,585.93
0.7992,567.8,548.993,4.2717,548.956,59.6722,56.8662,572.54
0.8501,563.415,548.297,1.0886,547.894,61.2016,55.526,574.29
0.6005,559.017,547.745,-2.6461,547.51,56.6174,57.6649,566.52
0.5623,557.783,547.756,-4.222,566.772,55.6595,62.7623,564.99
0.439,556.667,547.606,-5.7094,568.002,52.928,68.2079,560.66
0.1959,558.035,547.206,-4.994,569.31,45.7258,73.8682,550.615
0.2843,561.572,547.098,-3.074,570.17,46.8422,77.6701,552.3
0.5135,565.258,547.482,-0.1547,571.066,52.5317,78.8248,560.35
0.5231,566.394,547.637,1.308,572,51.8982,78.2448,559.41
0.6798,567.498,547.809,3.0593,572,58.0942,77.4918,567.5
0.7132,564.75,547.615,2.1187,572.865,58.7381,76.5696,568.3
0.7763,561.992,547.461,1.3253,573.874,60.6337,77.3353,570.73
0.7256,560.714,547.2,2.876,574.924,58.2116,80.1913,566.03
0.7288,561.838,547.21,6.458,576.019,57.6453,84.0469,564.93
0.592,562.964,547.51,9.6187,577.159,51.4397,87.6783,553.76
0.6197,566.302,548.026,13.7714,577.66,51.914,91.3543,554.51
0.766,570.374,548.777,18.9153,553.186,58.4749,93.7959,564.34
0.8949,570.266,549.474,21.322,548.525,64.0658,93.8555,571.65
0.9318,567.026,550.045,21.514,542.975,63.5837,91.1615,570.56
0.9962,562.854,550.76,20.846,536.369,63.5378,86.1081,570.45
